Time (ms),Alfa
42617,25.2319107055664
42651,25.2298259735107
42684,25.2339401245117
42717,25.2412357330322
42751,25.2479877471924
42784,25.2507820129395
42817,25.2461051940918
42850,25.2334613800049
42884,25.2188243865967
42917,25.2097549438477
42950,25.2075042724609
42984,25.2059669494629
43017,25.1972675323486
43050,25.1797485351563
43083,25.1615009307861
43117,25.1564159393311
43150,25.1792335510254
43183,25.2444667816162
43217,25.3673152923584
43250,25.5609436035156
43283,25.8299980163574
43317,26.1655025482178
43350,26.5418014526367
43383,26.9177513122559
43416,27.249418258667
43450,27.507942199707
43483,27.6848888397217
43516,27.7851810455322
43550,27.8248291015625
43583,27.8310241699219
43616,27.831262588501
43649,27.8393955230713
43683,27.8525543212891
43716,27.8617973327637
43749,27.867036819458
43783,27.879358291626
43816,27.9106578826904
43849,27.9619979858398
43883,28.0133781433105
43916,28.0281944274902
43949,27.9873027801514
43982,27.9134140014648
44016,27.8471412658691
44049,27.814603805542
44082,27.8237380981445
44116,27.8708934783936
44149,27.9417495727539
44182,28.0078392028809
44216,28.0318298339844
44249,27.9942798614502
44282,27.9128532409668
44315,27.8242988586426
44349,27.7598304748535
44382,27.7411136627197
44415,27.7807006835938
44449,27.8724212646484
44482,27.9833889007568
44515,28.07080078125
44548,28.1131973266602
44582,28.1193218231201
44615,28.1129550933838
44648,28.1176414489746
44682,28.1495361328125
44715,28.2155380249023
44748,28.3152599334717
44782,28.44651222229
44815,28.6133346557617
44848,28.8306999206543
44881,29.1162700653076
44915,29.4715251922607
44948,29.8689975738525
44981,30.2573890686035
45015,30.5814514160156
45048,30.8023700714111
45081,30.9120597839355
45114,30.9348239898682
45148,30.9029960632324
45181,30.8337860107422
45214,30.7366256713867
45248,30.623405456543
45281,30.5106658935547
45314,30.4238586425781
45348,30.387845993042
45381,30.4125003814697
45414,30.4934310913086
45447,30.6119346618652
45481,30.7309989929199
45514,30.8108901977539
45547,30.8345775604248
45581,30.8110008239746
45614,30.7623081207275
45647,30.7130012512207
45680,30.677152633667
45714,30.6555519104004
45747,30.6534557342529
45780,30.6829166412354
45814,30.7375183105469
45847,30.7896728515625
45880,30.8189849853516
45914,30.8240489959717
45947,30.8087730407715
45980,30.7714023590088
46013,30.7067546844482
46047,30.6161994934082
46080,30.5224380493164
46113,30.4708290100098
46147,30.4952125549316
46180,30.5908985137939
46213,30.7418785095215
46246,30.9532356262207
46280,31.2428398132324
46313,31.6139907836914
46346,32.0331535339355
46380,32.4297943115234
46413,32.7366600036621
46446,32.9424514770508
46480,33.0944633483887
46513,33.2459678649902
46546,33.4075317382813
46579,33.5513114929199
46613,33.6489372253418
46646,33.6920700073242
46679,33.6935844421387
46713,33.6820526123047
46746,33.6800155639648
46779,33.6868286132813
46812,33.6903381347656
46846,33.684440612793
46879,33.6717185974121
46912,33.6582527160645
46946,33.6482582092285
46979,33.6420783996582
47012,33.6387596130371
47046,33.6392440795898
47079,33.6474571228027
47112,33.6678695678711
47145,33.6988334655762
47179,33.7282905578613
47212,33.7381782531738
47245,33.7114753723145
47279,33.6392211914063
47312,33.5329818725586
47345,33.4320907592773
47378,33.383129119873
47412,33.3978462219238
47445,33.4350242614746
47478,33.4395065307617
47512,33.4030075073242
47545,33.3723487854004
47578,33.3928337097168
47612,33.458740234375
47645,33.5316352844238
47678,33.5947036743164
47711,33.6747856140137
47745,33.8241691589355
47778,34.0886497497559
47811,34.465461730957
47845,34.8802032470703
47878,35.2310447692871
47911,35.4681739807129
47945,35.6240844726563
47978,35.7702522277832
48011,35.9518394470215
48044,36.1575889587402
48078,36.3410987854004
48111,36.469970703125
48144,36.5522117614746
48178,36.617977142334
48211,36.6933631896973
48244,36.7890434265137
48277,36.8904571533203
48311,36.955078125
48344,36.9414863586426
48377,36.8516044616699
48411,36.7309761047363
48444,36.6295204162598
48477,36.5772514343262
48511,36.5881080627441
48544,36.6642189025879
48577,36.7875213623047
48610,36.9132995605469
48644,36.9895172119141
48677,36.9939079284668
48710,36.9472808837891
48744,36.8836364746094
48777,36.8161010742188
48810,36.745304107666
48843,36.6820869445801
48877,36.6404838562012
48910,36.6261253356934
48943,36.6405258178711
48977,36.6805076599121
49010,36.7354354858398
49043,36.7992477416992
49077,36.8793601989746
49110,36.9814682006836
49143,37.0905418395996
49176,37.1773529052734
49210,37.2208824157715
49243,37.2276916503906
49276,37.24267578125
49310,37.3224945068359
49343,37.4854774475098
49376,37.707592010498
49409,37.9574699401855
49443,38.2139129638672
49476,38.4579658508301
49509,38.662483215332
49543,38.8078308105469
49576,38.9126930236816
49609,39.0275535583496
49643,39.1855926513672
49676,39.367603302002
49709,39.5176429748535
49742,39.5868110656738
49776,39.5652008056641
49809,39.4873085021973
49842,39.4093399047852
49876,39.3754730224609
49909,39.4041328430176
49942,39.486385345459
49976,39.5811157226563
50009,39.6387138366699
50042,39.6462745666504
50075,39.6241836547852
50109,39.5831985473633
50142,39.5206871032715
50175,39.4470291137695
50209,39.3866806030273
50242,39.3622894287109
50275,39.3819808959961
50308,39.4331893920898
50342,39.4918098449707
50375,39.5369911193848
50408,39.5571479797363
50442,39.5518455505371
50475,39.5301094055176
50508,39.5025825500488
50542,39.4746704101563
50575,39.445140838623
50608,39.4115104675293
50641,39.3806610107422
50675,39.3737983703613
50708,39.4174385070801
50741,39.5276527404785
50775,39.6997871398926
50808,39.911003112793
50841,40.1394691467285
50874,40.3798789978027
50908,40.6341400146484
50941,40.896614074707
50974,41.1511917114258
51008,41.3772125244141
51041,41.5661697387695
51074,41.7304801940918
51108,41.8821678161621
51141,42.0119552612305
51174,42.1051406860352
51207,42.1665534973145
51241,42.2160148620605
51274,42.2712554931641
51307,42.3428230285645
51341,42.43408203125
51374,42.5382080078125
51407,42.6395606994629
51440,42.7224464416504
51474,42.7771034240723
51507,42.7963790893555
51540,42.7755928039551
51574,42.7255744934082
51607,42.6739921569824
51640,42.6408081054688
51674,42.6251029968262
51707,42.6199913024902
51740,42.6253890991211
51773,42.6459465026855
51807,42.6859512329102
51840,42.7461357116699
51873,42.8168716430664
51907,42.8735008239746
51940,42.8913993835449
51973,42.8674011230469
52006,42.8142356872559
52040,42.7435150146484
52073,42.6625862121582
52106,42.5785217285156
52140,42.5041847229004
52173,42.4570236206055
52206,42.4497261047363
52240,42.487678527832
52273,42.5708847045898
52306,42.6904563903809
52339,42.8273010253906
52373,42.9642791748047
52406,43.0988121032715
52439,43.2406311035156
52473,43.3981819152832
52506,43.5607833862305
52539,43.6975364685059
52572,43.7781372070313
52606,43.7897186279297
52639,43.7464294433594
52672,43.6931304931641
52706,43.6734886169434
52739,43.6820945739746
52772,43.6787261962891
52806,43.6484146118164
52839,43.6135520935059
52872,43.5973205566406
52905,43.6021423339844
52939,43.6163787841797
52972,43.6275100708008
53005,43.6297416687012
53039,43.6256065368652
53072,43.6224403381348
53105,43.6267700195313
53138,43.6407165527344
53172,43.6602516174316
53205,43.6758308410645
53238,43.6791305541992
53272,43.6704254150391
53305,43.6572647094727
53338,43.6473808288574
53372,43.6440086364746
53405,43.6453247070313
53438,43.646167755127
53471,43.6419792175293
53505,43.6316909790039
53538,43.6163520812988
53571,43.5971221923828
53605,43.5758399963379
53638,43.5566787719727
53671,43.5480117797852
53705,43.5638465881348
53738,43.6233825683594
53771,43.7470970153809
53804,43.9477157592773
53838,44.2150688171387
53871,44.5088920593262
53904,44.7818946838379
53938,45.0108757019043
53971,45.1958656311035
54004,45.3426933288574
54037,45.4568328857422
54071,45.5441360473633
54104,45.6106910705566
54137,45.6612510681152
54171,45.698558807373
54204,45.7251853942871
54237,45.7453269958496
54271,45.7637100219727
54304,45.7828674316406
54337,45.8016929626465
54370,45.8174705505371
54404,45.8288650512695
54437,45.8363304138184
54470,45.8411254882813
54504,45.845142364502
54537,45.8512763977051
54570,45.863109588623
54603,45.8841590881348
54637,45.9174194335938
54670,45.9653778076172
54703,46.0269813537598
54737,46.0891723632813
54770,46.122688293457
54803,46.1010093688965
54837,46.0311737060547
54870,45.9543228149414
54903,45.9143753051758
54936,45.9337844848633
54970,46.0066833496094
55003,46.0989036560059
55036,46.1652679443359
55070,46.1818695068359
55103,46.1605644226074
55136,46.1284408569336
55169,46.1006469726563
55203,46.084285736084
55236,46.0996589660645
55269,46.1823806762695
55303,46.360652923584
55336,46.6255874633789
55369,46.9333267211914
55403,47.2426567077637
55436,47.5341835021973
55469,47.7963104248047
55502,48.0157356262207
55536,48.1835479736328
55569,48.2993240356445
55602,48.3693351745605
55636,48.404468536377
55669,48.4177742004395
55702,48.4216918945313
55736,48.4259376525879
55769,48.4358367919922
55802,48.4516830444336
55835,48.4706687927246
55869,48.4904365539551
55902,48.5105018615723
55935,48.531135559082
55969,48.5515327453613
56002,48.5687599182129
56035,48.5788307189941
56068,48.5794143676758
56102,48.5718383789063
56135,48.560375213623
56168,48.5483322143555
56202,48.5356674194336
56235,48.5218887329102
56268,48.5087699890137
56302,48.4990615844727
56335,48.494815826416
56368,48.4971046447754
56401,48.5062217712402
56435,48.5216293334961
56468,48.5412750244141
56501,48.5610160827637
56535,48.5759506225586
56568,48.5829429626465
56601,48.5822372436523
56634,48.5775527954102
56668,48.5760917663574
56701,48.5887565612793
56734,48.6301803588867
56768,48.7175064086914
56801,48.867057800293
56834,49.0874481201172
56868,49.371467590332
56901,49.6950645446777
56934,50.0265274047852
56967,50.3371467590332
57001,50.6067581176758
57034,50.8252906799316
57067,50.9915351867676
57101,51.1100196838379
57134,51.1887550354004
57167,51.23828125
57200,51.2697372436523
57234,51.291877746582
57267,51.3093376159668
57300,51.3232917785645
57334,51.3336563110352
57367,51.3406219482422
57400,51.3447227478027
57434,51.3465766906738
57467,51.3466796875
57500,51.3453979492188
57533,51.3428993225098
57567,51.3392448425293
57600,51.33447265625
57633,51.3288421630859
57667,51.3230094909668
57700,51.3183174133301
57733,51.3165435791016
57766,51.3185729980469
57800,51.3234024047852
57833,51.3291053771973
57866,51.3342094421387
57900,51.3378753662109
57933,51.3397026062012
57966,51.3395500183105
58000,51.3373870849609
58033,51.3333778381348
58066,51.327953338623
58099,51.3220825195313
58133,51.3176231384277
58166,51.317741394043
58199,51.3275108337402
58233,51.354118347168
58266,51.4061698913574
58299,51.4915733337402
58332,51.613582611084
58366,51.7663040161133
58399,51.9346122741699
58432,52.1006240844727
58466,52.250732421875
58499,52.3783416748047
58532,52.4838676452637
58566,52.5727577209473
58599,52.6514472961426
58632,52.7237243652344
58665,52.7892189025879
58699,52.8444709777832
58732,52.8861389160156
58765,52.9136505126953
58799,52.9291458129883
58832,52.9358940124512
58865,52.937126159668
58899,52.9354591369629
58932,52.9327926635742
58965,52.9303855895996
58998,52.9290084838867
59032,52.929126739502
59065,52.9309616088867
59098,52.9345283508301
59132,52.939525604248
59165,52.945182800293
59198,52.9499931335449
59231,52.9520225524902
59265,52.9502410888672
59298,52.9455299377441
59331,52.9396781921387
59365,52.9340286254883
59398,52.9291648864746
59431,52.9252586364746
59465,52.922233581543
59498,52.9200439453125
59531,52.9188003540039
59564,52.9188613891602
59598,52.9209213256836
59631,52.9259643554688
59664,52.9351577758789
59698,52.9495468139648
59731,52.9695434570313
59764,52.994213104248
59797,53.0207252502441
59831,53.0453414916992
59864,53.0652389526367
59897,53.0794486999512
59931,53.0884056091309
59964,53.0931930541992
59997,53.0950393676758
60031,53.0950736999512
60064,53.0941619873047
60097,53.0929069519043
60130,53.0916900634766
60164,53.0906829833984
60197,53.0899467468262
60230,53.0894775390625
60264,53.0892143249512
60297,53.0890998840332
60330,53.0890769958496
60363,53.0891036987305
60397,53.0891494750977
60430,53.0891990661621
60463,53.0892486572266
60497,53.0893058776855
60530,53.0893821716309
60563,53.0894966125488
60597,53.0896682739258
60630,53.089900970459
60663,53.0901756286621
60696,53.090446472168
60730,53.0906028747559
60763,53.0904541015625
60796,53.0897560119629
60830,53.0881805419922
60863,53.0854339599609
60896,53.0813255310059
60929,53.0759963989258
60963,53.0702095031738
60996,53.0656776428223
61029,53.0647048950195
61063,53.0682525634766
61096,53.0745124816895
61129,53.0801696777344
61163,53.0822792053223
61196,53.0786590576172
61229,53.0678253173828
61262,53.0493202209473
61296,53.0244827270508
61329,52.9969863891602
61362,52.9715995788574
61396,52.9518661499023
61429,52.9389610290527
61462,52.9322700500488
61496,52.930103302002
61529,52.9305152893066
61562,52.931827545166
61595,52.9329643249512
61629,52.9334030151367
61662,52.9331321716309
61695,52.9326019287109
61729,52.9326667785645
61762,52.9343109130859
61795,52.9383697509766
61828,52.9452972412109
61862,52.9551315307617
61895,52.9672355651855
61928,52.9804611206055
61962,52.9941444396973
61995,53.0083923339844
62028,53.0229759216309
62062,53.0370140075684
62095,53.0501251220703
62128,53.0622596740723
62161,53.0727729797363
62195,53.0808753967285
62228,53.0864181518555
62261,53.0897636413574
62295,53.0914344787598
62328,53.0919647216797
62361,53.0918312072754
62394,53.0913772583008
62428,53.0908164978027
62461,53.0903015136719
62494,53.0898857116699
62528,53.0895881652832
62561,53.0894012451172
62594,53.0893020629883
62628,53.0892601013184
62661,53.0892562866211
62694,53.0892791748047
62727,53.0893096923828
62761,53.0893325805664
62794,53.08935546875
62827,53.0893745422363
62861,53.0893783569336
62894,53.0893898010254
62927,53.0893783569336
62960,53.0893592834473
62994,53.0893287658691
63027,53.0892868041992
63060,53.089241027832
63094,53.0891952514648
63127,53.0891799926758
63160,53.0892181396484
63194,53.0893592834473
63227,53.0896606445313
63260,53.0901641845703
63293,53.0909004211426
63327,53.0918159484863
63360,53.0928153991699
63393,53.0938987731934
63427,53.0951843261719
63460,53.096736907959
63493,53.0983238220215
63526,53.0995178222656
63560,53.0999755859375
63593,53.0996208190918
63626,53.0986976623535
63660,53.0976905822754
63693,53.0971374511719
63726,53.0973014831543
63760,53.0980072021484
63793,53.0987968444824
63826,53.0993309020996
63859,53.0995635986328
63893,53.0997734069824
63926,53.1005516052246
63959,53.1027450561523
63993,53.1073455810547
64026,53.1150703430176
64059,53.1258888244629
64092,53.1386108398438
64126,53.1507034301758
64159,53.1599006652832
64192,53.1666793823242
64226,53.1736526489258
64259,53.182315826416
64292,53.191822052002
64326,53.2000350952148
64359,53.2043685913086
64392,53.2032241821289
64425,53.1970100402832
64459,53.1870155334473
64492,53.1745529174805
64525,53.1618843078613
64559,53.1523170471191
64592,53.1480445861816
64625,53.1482048034668
64659,53.1489524841309
64692,53.1460990905762
64725,53.1383514404297
64758,53.1278190612793
64792,53.1174774169922
64825,53.1091270446777
64858,53.1032257080078
64892,53.0994987487793
64925,53.0974960327148
64958,53.0969161987305
64991,53.0975303649902
65025,53.0989723205566
65058,53.100700378418
65091,53.1022300720215
65125,53.1032829284668
65158,53.1037292480469
65191,53.1035270690918
65225,53.1026802062988
65258,53.1012115478516
65291,53.0992889404297
65324,53.0971984863281
65358,53.0952415466309
65391,53.0935516357422
65424,53.0921516418457
65458,53.0911407470703
65491,53.0906829833984
65524,53.0908470153809
65557,53.0915832519531
65591,53.0927314758301
65624,53.0940093994141
65657,53.0951614379883
65691,53.0959968566895
65724,53.0962448120117
65757,53.095573425293
65791,53.0939102172852
65824,53.0916633605957
65857,53.0896606445313
65890,53.0888710021973
65924,53.0902709960938
65957,53.0948066711426
65990,53.1032943725586
66024,53.1163749694824
66057,53.134162902832
66090,53.1554222106934
66123,53.1769218444824
66157,53.1947631835938
66190,53.206901550293
66223,53.2142715454102
66257,53.219669342041
66290,53.225040435791
66323,53.229736328125
66357,53.2314491271973
66390,53.2279663085938
66423,53.2178115844727
66456,53.200569152832
66490,53.1776885986328
66523,53.153018951416
66556,53.1317367553711
66590,53.1179618835449
66623,53.1136245727539
66656,53.1187019348145
66689,53.1309776306152
66723,53.1445236206055
66756,53.1504440307617
66789,53.1438217163086
66823,53.1286735534668
66856,53.1127281188965
66889,53.1004829406738
66923,53.0927696228027
66956,53.0887908935547
66989,53.087329864502
67022,53.0872611999512
67056,53.0877799987793
67089,53.0884399414063
67122,53.0890808105469
67156,53.0897064208984
67189,53.0903778076172
67222,53.0911026000977
67256,53.0917434692383
67289,53.0919227600098
67322,53.0909767150879
67355,53.0879783630371
67389,53.0819473266602
67422,53.0723075866699
67455,53.0597991943359
67489,53.0476837158203
67522,53.0423965454102
67555,53.0511627197266
67588,53.0777740478516
67622,53.1207733154297
67655,53.1735916137695
67688,53.2243728637695
67722,53.2603454589844
67755,53.2764701843262
67788,53.2773132324219
67822,53.2709465026855
67855,53.2638626098633
67888,53.260009765625
67921,53.2614059448242
67955,53.2687797546387
67988,53.2819175720215
68021,53.2995796203613
68055,53.3195419311523
68088,53.339412689209
68121,53.3572044372559
68154,53.3714408874512
68188,53.3817710876465
68221,53.3893814086914
68254,53.3952751159668
68288,53.3988418579102
68321,53.3986549377441
68354,53.3938522338867
68388,53.3845176696777
68421,53.3715744018555
68454,53.3572731018066
68487,53.3455085754395
68521,53.3404655456543
68554,53.343921661377
68587,53.3532485961914
68621,53.3606986999512
68654,53.3537445068359
68687,53.3174209594727
68720,53.2383689880371
68754,53.106128692627
68787,52.9080619812012
68820,52.6264457702637
68854,52.2512016296387
68887,51.8022308349609
68920,51.3333930969238
68954,50.9087257385254
68987,50.5753173828125
69020,50.3512229919434
69053,50.2256355285645
69087,50.1694145202637
69120,50.151294708252
69153,50.1489639282227
69187,50.1522369384766
69220,50.1578521728516
69253,50.1605377197266
69286,50.1533432006836
69320,50.1362075805664
69353,50.1172485351563
69386,50.104679107666
69420,50.1008110046387
69453,50.1034202575684
69486,50.1122627258301
69520,50.1327857971191
69553,50.171142578125
69586,50.2258796691895
69619,50.2832832336426
69653,50.3218803405762
69686,50.3289985656738
69719,50.312126159668
69753,50.2875556945801
69786,50.2643661499023
69819,50.2441368103027
69852,50.2273483276367
69886,50.2149276733398
69919,50.2074661254883
69952,50.2053298950195
69986,50.2091255187988
70019,50.219856262207
70052,50.2386589050293
70086,50.2658538818359
70119,50.2994575500488
70152,50.3332023620605
70185,50.3544273376465
70219,50.3426856994629
70252,50.2709693908691
70285,50.1105918884277
70319,49.8395309448242
70352,49.4557037353516
70385,48.9912223815918
70419,48.5095443725586
70452,48.0780029296875
70485,47.7385406494141
70518,47.4995079040527
70552,47.3456230163574
70585,47.2532005310059
70618,47.2031555175781
70652,47.187198638916
70685,47.201473236084
70718,47.2340621948242
70751,47.2639236450195
70785,47.2727317810059
70818,47.2530784606934
70851,47.2069053649902
70885,47.1425590515137
70918,47.0744552612305
70951,47.0191421508789
70985,46.9868278503418
71018,46.9771003723145
71051,46.980354309082
71084,46.9819412231445
71118,46.9723587036133
71151,46.9581909179688
71184,46.9575958251953
71218,46.9824752807617
71251,47.0271911621094
71284,47.0735626220703
71317,47.1034736633301
71351,47.1070899963379
71384,47.0848655700684
71417,47.0471534729004
71451,47.0090827941895
71484,46.9817123413086
71517,46.9682006835938
71551,46.9666938781738
71584,46.9738731384277
71617,46.9865188598633
71650,47.0014533996582
71684,47.0144805908203
71717,47.0181465148926
71750,46.9976387023926
71784,46.9284591674805
71817,46.7841567993164
71850,46.5524063110352
71883,46.2460861206055
71917,45.901237487793
71950,45.5612907409668
71983,45.2572479248047
72017,44.9999313354492
72050,44.7859687805176
72083,44.6063919067383
72117,44.4522857666016
72150,44.3179244995117
72183,44.2018585205078
72216,44.106258392334
72250,44.0342140197754
72283,43.9858818054199
72316,43.9570579528809
72350,43.9409408569336
72383,43.930736541748
72416,43.9222984313965
72449,43.9147796630859
72483,43.9087219238281
72516,43.9043464660645
72549,43.9013671875
72583,43.8993186950684
72616,43.8977317810059
72649,43.8962478637695
72683,43.8945732116699
72716,43.8925323486328
72749,43.890380859375
72782,43.8890419006348
72816,43.8902282714844
72849,43.8964004516602
72882,43.9106636047363
72916,43.9358100891113
72949,43.9724388122559
72982,44.0161895751953
73016,44.056453704834
73049,44.0822486877441
73082,44.0903472900391
73115,44.0842247009277
73149,44.067569732666
73182,44.0419540405273
73215,44.0072174072266
73249,43.9585647583008
73282,43.8833389282227
73315,43.7657928466797
73348,43.5970191955566
73382,43.3810615539551
73415,43.1367645263672
73448,42.8950500488281
73482,42.6885032653809
73515,42.5378456115723
73548,42.445915222168
73582,42.4022102355957
73615,42.3908958435059
73648,42.3968925476074
73681,42.4087829589844
73715,42.4197044372559
73748,42.4274864196777
73781,42.4333267211914
73815,42.4391899108887
73848,42.4467964172363
73881,42.457447052002
73914,42.4709014892578
73948,42.4851112365723
73981,42.497932434082
74014,42.5086822509766
74048,42.518238067627
74081,42.5281562805176
74114,42.5395393371582
74148,42.5520362854004
74181,42.56396484375
74214,42.5746116638184
74247,42.585636138916
74281,42.5986099243164
74314,42.6131973266602
74347,42.6285667419434
74381,42.6449508666992
74414,42.6632041931152
74447,42.683277130127
74480,42.7034378051758
74514,42.7226676940918
74547,42.7441291809082
74580,42.7732276916504
74614,42.8118782043457
74647,42.8567047119141
74680,42.9002151489258
74714,42.930248260498
74747,42.9284820556641
74780,42.8721656799316
74813,42.7397651672363
74847,42.5171813964844
74880,42.2038993835449
74913,41.8192596435547
74947,41.4025993347168
74980,41.0026893615723
75013,40.659854888916
75046,40.3926467895508
75080,40.1991539001465
75113,40.0671577453613
75146,39.9817962646484
75180,39.9286842346191
75213,39.8954658508301
75246,39.8740348815918
75280,39.8615875244141
75313,39.8580589294434
75346,39.8639793395996
75379,39.8799896240234
75413,39.9029121398926
75446,39.9231834411621
75479,39.9314918518066
75513,39.9260902404785
75546,39.9124755859375
75579,39.8985977172852
75612,39.8887519836426
75646,39.8810958862305
75679,39.871524810791
75712,39.8568840026855
75746,39.8360939025879
75779,39.8131370544434
75812,39.7969627380371
75846,39.7950096130371
75879,39.8082733154297
75912,39.8316841125488
75945,39.8560905456543
75979,39.8717842102051
76012,39.8745727539063
76045,39.8684043884277
76079,39.8602333068848
76112,39.8538131713867
76145,39.8498840332031
76179,39.8468246459961
76212,39.8393135070801
76245,39.8195533752441
76278,39.7783660888672
76312,39.7032699584961
76345,39.5804748535156
76378,39.4045562744141
76412,39.186408996582
76445,38.9482383728027
76478,38.7114410400391
76511,38.4905815124512
76545,38.2926979064941
76578,38.1176719665527
76611,37.9599800109863
76645,37.8101768493652
76678,37.6588287353516
76711,37.5051536560059
76745,37.3618698120117
76778,37.2482490539551
76811,37.1771850585938
76844,37.1496696472168
76878,37.1580238342285
76911,37.1899261474609
76944,37.2304954528809
76978,37.265625
77011,37.2885360717773
77044,37.3030014038086
77077,37.3162040710449
77111,37.3284950256348
77144,37.3336524963379
77177,37.3267517089844
77211,37.3080635070801
77244,37.2811584472656
77277,37.2503776550293
77311,37.2200241088867
77344,37.1931190490723
77377,37.1698150634766
77410,37.148868560791
77444,37.130786895752
77477,37.1186218261719
77510,37.1165733337402
77544,37.1285820007324
77577,37.1569747924805
77610,37.1994323730469
77643,37.2464332580566
77677,37.2849922180176
77710,37.3056221008301
77743,37.301326751709
77777,37.2595329284668
77810,37.1606979370117
77843,36.9896049499512
77877,36.7511215209961
77910,36.4740219116211
77943,36.1949729919434
77976,35.9390563964844
78010,35.7153663635254
78043,35.5221939086914
78076,35.350284576416
78110,35.1850509643555
78143,35.0124206542969
78176,34.8280982971191
78209,34.6422157287598
78243,34.4717025756836
78276,34.3278770446777
78309,34.2129058837891
78343,34.1237907409668
78376,34.0550231933594
78409,33.9999351501465
78443,33.9548835754395
78476,33.9204444885254
78509,33.8959350585938
78542,33.8768272399902
78576,33.8587989807129
78609,33.8410224914551
78642,33.8246650695801
78676,33.8099708557129
78709,33.7958221435547
78742,33.7810516357422
78776,33.7657775878906
78809,33.7527160644531
78842,33.7466125488281
78875,33.7497749328613
78909,33.7573776245117
78942,33.759162902832
78975,33.7468910217285
79009,33.7217826843262
79042,33.697566986084
79075,33.6928024291992
79108,33.7152633666992
79142,33.7559471130371
79175,33.7967643737793
79208,33.8183364868164
79242,33.8021507263184
79275,33.7307815551758
79308,33.5893707275391
79342,33.3709716796875
79375,33.0848083496094
79408,32.761402130127
79441,32.4444618225098
79475,32.1701316833496
79508,31.9512176513672
79541,31.7779541015625
79575,31.6307010650635
79608,31.4945220947266
79641,31.3660354614258
79674,31.2500514984131
79708,31.1536445617676
79741,31.08225440979
79774,31.0371685028076
79808,31.0153694152832
79841,31.0114326477051
79874,31.0191745758057
79908,31.0330123901367
79941,31.0489101409912
79974,31.0637512207031
80007,31.0740547180176
80041,31.075366973877
80074,31.0636348724365
80107,31.0377864837646
80141,31.0012111663818
80174,30.9612808227539
80207,30.9264106750488
80240,30.9021224975586
80274,30.8893737792969
80307,30.8859386444092
80340,30.8881568908691
80374,30.8924407958984
80407,30.8966751098633
80440,30.9005374908447
80474,30.9043922424316
80507,30.908353805542
80540,30.9128150939941
80573,30.9187774658203
80607,30.9265460968018
80640,30.9346580505371
80673,30.9400234222412
80707,30.9377479553223
80740,30.91969871521
80773,30.8736438751221
80806,30.784496307373
80840,30.6385116577148
80873,30.4313678741455
80906,30.175666809082
80940,29.8973083496094
80973,29.6223735809326
81006,29.3684921264648
81040,29.1445598602295
81073,28.9522457122803
81106,28.7876281738281
81139,28.6441745758057
81173,28.5164451599121
81206,28.4034767150879
81239,28.3092174530029
81273,28.2378597259521
81306,28.1879825592041
81339,28.1523780822754
81372,28.1225051879883
81406,28.0921115875244
81439,28.0586395263672
81472,28.0238304138184
81506,27.9924545288086
81539,27.9692115783691
81572,27.9562797546387
81606,27.9526081085205
81639,27.9544715881348
81672,27.9572982788086
81705,27.9580039978027
81739,27.956090927124
81772,27.9525375366211
81805,27.9477348327637
81839,27.9405879974365
81872,27.9299640655518
81905,27.917049407959
81939,27.9056396484375
81972,27.8996353149414
82005,27.9006233215332
82038,27.9078674316406
82072,27.9199256896973
82105,27.9355125427246
82138,27.9529991149902
82172,27.9692497253418
82205,27.9782981872559
82238,27.9701061248779
82271,27.9301490783691
82305,27.8407211303711
82338,27.6855278015137
82371,27.4590129852295
82405,27.1767826080322
82438,26.8741455078125
82471,26.5881118774414
82505,26.3397102355957
82538,26.1311950683594
82571,25.9546184539795
82604,25.80149269104
82638,25.6677837371826
82671,25.5549774169922
82704,25.4685745239258
82738,25.4134731292725
82771,25.3885669708252
82804,25.3851890563965
82837,25.3913917541504
82871,25.3980197906494
82904,25.4006690979004
82937,25.39821434021
82971,25.3917140960693
83004,25.3833541870117
83037,25.3749599456787
83071,25.3672885894775
83104,25.3603630065918
83137,25.3540191650391
83170,25.3482799530029
83204,25.343433380127
83237,25.339729309082
83270,25.3365535736084
83304,25.3319416046143
83337,25.3237609863281
83370,25.3116130828857
83403,25.2974681854248
83437,25.2851219177246
83470,25.2787342071533
83503,25.2806243896484
83537,25.2903995513916
83570,25.3055934906006
83603,25.3225078582764
83637,25.3373050689697
83670,25.3470783233643
83703,25.3491630554199
83736,25.3391437530518
83770,25.3091335296631
83803,25.2459697723389
83836,25.1312484741211
83870,24.9502449035645
83903,24.7081699371338
83936,24.4349727630615
83969,24.1677494049072
84003,23.9295558929443
84036,23.7247791290283
84069,23.5474605560303
84103,23.3894424438477
84136,23.2444705963135
84169,23.1118106842041
84203,22.9977760314941
84236,22.9101123809814
84269,22.8509159088135
84302,22.815637588501
84336,22.7966041564941
84369,22.7868347167969
84402,22.7825374603271
84436,22.7837104797363
84469,22.7912120819092
84502,22.8025207519531
84536,22.8126068115234
84569,22.8186264038086
84602,22.8209800720215
84635,22.8210544586182
84669,22.8200244903564
84702,22.8187770843506
84735,22.8180294036865
84769,22.8183670043945
84802,22.8201293945313
84835,22.8231029510498
84868,22.8258934020996
84902,22.8252735137939
84935,22.8164882659912
84968,22.7967834472656
85002,22.7700252532959
85035,22.745569229126
85068,22.7318572998047
85102,22.7327728271484
85135,22.7484493255615
85168,22.776050567627
85201,22.8083686828613
85235,22.8318481445313
85268,22.8271255493164
85301,22.7727508544922
